Date,Gold_EUR,Silver_EUR,Platinum_EUR,Palladium_EUR
2017-05-11,1127.76,15.0408,844.855,739.516
2017-05-12,1123.57,15.0519,841.694,737.737
2017-05-15,1121.67,15.1523,846.709,725.472
2017-05-16,1115.87,15.2028,849.308,718.636
2017-05-17,1130.88,15.1451,848.844,703.173
2017-05-18,1123.06,14.9336,839.604,688.494
2017-05-19,1120.27,15.0394,839.663,679.719
2017-05-22,1121.83,15.2807,844.03,687.214
2017-05-23,1119.02,15.2548,845.378,694.216
2017-05-24,1122.9,15.3569,846.547,683.45
2017-05-25,1119.79,15.3202,845.673,690.294
2017-05-26,1134.44,15.5214,860.344,708.308
2017-05-29,1134.8,15.6039,855.525,715.798
2017-05-30,1128.29,15.5521,839.635,721.725
2017-05-31,1127.9,15.417,844.496,728.904
2017-06-01,1128.08,15.4262,830.383,738.923
2017-06-02,1133.06,15.5383,845.406,745.785
2017-06-05,1134.11,15.6004,847.46,750.535
2017-06-06,1147.29,15.7041,852.598,758.426
2017-06-07,1143.57,15.6326,839.41,741.813
2017-06-08,1138.49,15.5451,836.349,764.177
2017-06-09,1132.24,15.3896,840.236,790.539
2017-06-12,1130.15,15.1468,842.008,801.967
2017-06-13,1129.78,15.0332,826.444,789.892
2017-06-14,1124.29,15.0825,835.777,770.063
2017-06-15,1125.92,15.0375,828.415,781.508
2017-06-16,1119.99,14.9089,828.968,777.546
2017-06-19,1116.16,14.809,829.485,774.303
2017-06-20,1117.17,14.7857,828.276,786.892
2017-06-21,1117.15,14.7738,830.459,796.748
2017-06-22,1121.28,14.8389,829.94,796.003
2017-06-23,1121.63,14.9151,830.414,769.754
2017-06-26,1113.45,14.8513,820.425,778.598
2017-06-27,1100.32,14.7017,811.356,759.075
2017-06-28,1098.07,14.764,809.816,754.521
2017-06-29,1087.95,14.5354,804.991,744.874
2017-06-30,1086.97,14.5527,809.021,739.182
2017-07-03,1073.04,14.2225,796.89,747.49
2017-07-04,1078.81,14.1729,805.29,753.111
2017-07-05,1081.25,14.1747,801.933,742.512
2017-07-06,1072.03,14.0591,797.106,731.161
2017-07-07,1062.78,13.6533,792.929,737.886
2017-07-10,1065.33,13.7489,790.659,739.4
2017-07-11,1062.43,13.8235,785.418,743.171
2017-07-12,1067.43,13.9486,803.238,756.933
2017-07-13,1068.25,13.7813,795.108,752.783
2017-07-14,1071.01,13.9143,803.29,749.882
2017-07-17,1075.0,14.0379,807.012,753.963
2017-07-18,1075.23,14.0969,802.582,749.089
2017-07-19,1077.23,14.1314,799.859,747.407
2017-07-20,1069.61,14.0494,796.903,728.195
2017-07-21,1074.97,14.1325,802.196,726.734
2017-07-24,1078.09,14.1646,799.625,733.905
2017-07-25,1073.12,14.1619,795.617,737.244
2017-07-26,1074.71,14.1782,793.01,740.157
2017-07-27,1077.78,14.1974,792.862,752.59
2017-07-28,1079.34,14.2275,794.938,751.108
2017-07-31,1071.97,14.2128,794.432,749.025
2017-08-01,1075.0,14.1592,801.0,757.446
2017-08-02,1068.39,13.9869,799.109,755.89
2017-08-03,1068.14,14.0349,812.306,746.31
2017-08-04,1068.64,13.8204,819.758,746.241
2017-08-07,1066.13,13.8145,820.734,754.028
2017-08-08,1072.78,14.0026,827.466,764.977
2017-08-09,1086.42,14.4166,829.123,758.19
2017-08-10,1092.85,14.5424,833.867,763.661
2017-08-11,1091.73,14.4779,834.806,757.224
2017-08-14,1088.37,14.4968,822.081,762.834
2017-08-15,1083.52,14.174,820.757,757.527
2017-08-16,1090.45,14.5553,832.22,777.764
2017-08-17,1098.56,14.539,831.59,788.314
2017-08-18,1093.7,14.4852,833.071,787.643
2017-08-21,1093.44,14.4046,831.309,795.145
2017-08-22,1092.52,14.4483,831.402,791.478
2017-08-23,1092.97,14.4785,827.996,791.78
2017-08-24,1091.59,14.3886,829.735,792.102
2017-08-25,1082.76,14.2905,818.685,779.688
2017-08-28,1094.31,14.5592,825.499,781.687
2017-08-29,1094.11,14.534,831.906,789.19
2017-08-30,1100.94,14.6746,833.22,784.577
2017-08-31,1108.96,14.7622,838.741,788.022
2017-09-01,1117.34,14.9269,848.371,827.696
2017-09-04,1121.7,15.0513,846.965,821.663
2017-09-05,1124.46,15.0138,844.779,805.875
2017-09-06,1119.63,14.9981,842.539,789.867
2017-09-07,1122.14,15.0767,846.767,796.657
2017-09-08,1119.48,14.973,838.348,779.445
2017-09-11,1111.08,14.8908,829.434,783.188
2017-09-12,1113.02,14.9631,827.097,798.402
2017-09-13,1114.21,14.9612,825.851,790.99
2017-09-14,1115.1,14.9271,826.001,777.671
2017-09-15,1105.82,14.7424,810.751,773.196
2017-09-18,1093.6,14.4059,804.131,784.789
2017-09-19,1093.14,14.4381,794.477,759.853
2017-09-20,1093.94,14.4549,793.949,771.59
2017-09-21,1082.09,14.2047,786.008,765.74
2017-09-22,1086.17,14.2261,781.048,771.26
2017-09-25,1106.41,14.5099,794.751,771.142
2017-09-26,1096.62,14.2641,784.41,778.422
2017-09-27,1091.79,14.2706,783.773,790.003
2017-09-28,1091.08,14.3215,784.643,790.845
2017-09-29,1083.41,14.0948,772.183,793.621
2017-10-02,1083.39,14.1396,778.147,776.63
2017-10-03,1082.81,14.1665,776.982,783.028
2017-10-04,1083.48,14.0979,778.379,788.038
2017-10-05,1083.05,14.1721,781.394,805.038
2017-10-06,1086.43,14.3081,778.467,785.711
2017-10-09,1093.22,14.4536,780.555,793.229
2017-10-10,1090.85,14.4963,789.266,793.077
2017-10-11,1089.16,14.4798,786.079,811.417
2017-10-12,1094.35,14.5839,793.196,824.968
2017-10-13,1102.86,14.7217,800.352,839.119
2017-10-16,1098.43,14.6058,789.238,826.324
2017-10-17,1092.65,14.4729,794.031,834.696
2017-10-18,1087.14,14.4124,781.787,812.326
2017-10-19,1088.39,14.5556,780.02,811.553
2017-10-20,1088.28,14.4801,785.731,828.355
2017-10-23,1090.73,14.5289,788.101,815.899
2017-10-24,1085.51,14.4023,784.986,821.893
2017-10-25,1080.96,14.3396,782.163,814.626
2017-10-26,1087.71,14.4249,788.089,833.775
2017-10-27,1097.8,14.5281,789.692,836.923
2017-10-30,1095.86,14.4733,788.08,830.656
2017-10-31,1091.47,14.3462,789.607,841.84
2017-11-01,1096.9,14.7517,802.943,863.686
2017-11-02,1096.77,14.6852,793.97,856.879
2017-11-03,1094.02,14.5153,793.523,861.562
2017-11-06,1103.49,14.8207,805.746,863.22
2017-11-07,1100.04,14.6189,796.879,860.084
2017-11-08,1105.26,14.696,803.019,876.154
2017-11-09,1104.66,14.6047,805.148,869.804
2017-11-10,1093.7,14.4867,796.681,855.536
2017-11-13,1094.92,14.6112,798.631,851.042
2017-11-14,1083.7,14.4366,785.392,838.162
2017-11-15,1084.11,14.4185,790.151,837.164
2017-11-16,1086.44,14.5016,792.781,841.085
2017-11-17,1097.08,14.6602,807.425,845.728
2017-11-20,1088.15,14.4156,787.523,844.778
2017-11-21,1090.9,14.4566,796.545,852.976
2017-11-22,1093.18,14.5102,794.452,850.393
2017-11-23,1089.57,14.4279,789.347,854.831
2017-11-24,1080.07,14.2864,789.759,837.401
2017-11-27,1088.03,14.3326,796.7,846.97
2017-11-28,1092.86,14.2441,801.63,869.704
2017-11-29,1083.65,13.9572,792.78,857.259
2017-11-30,1070.98,13.8086,791.722,848.393
2017-12-01,1076.85,13.8362,791.295,860.02
2017-12-04,1075.48,13.7619,780.679,838.29
2017-12-05,1070.47,13.6143,775.194,834.046
2017-12-06,1071.0,13.5317,764.031,844.561
2017-12-07,1059.35,13.3539,759.524,863.224
2017-12-08,1060.82,13.4738,754.239,857.149
2017-12-11,1055.32,13.3498,754.456,860.643
2017-12-12,1060.03,13.4045,749.651,864.439
2017-12-13,1061.63,13.5972,750.55,861.551
2017-12-14,1063.77,13.498,748.796,879.611
2017-12-15,1068.39,13.6572,758.727,872.527
2017-12-18,1071.43,13.7092,772.89,866.528
2017-12-19,1065.64,13.6327,772.219,867.225
2017-12-20,1066.06,13.6326,774.378,866.88
2017-12-21,1066.74,13.582,771.783,875.347
2017-12-22,1074.56,13.7753,774.827,875.619
2017-12-26,1082.0,13.9599,778.008,888.169
2017-12-27,1081.95,14.0271,773.204,893.432
2017-12-28,1084.24,14.1187,776.822,894.05
2017-12-29,1086.04,14.1279,774.421,885.782
2018-01-02,1092.69,14.2492,783.515,909.227
2018-01-03,1092.97,14.259,796.787,903.5
2018-01-04,1096.06,14.2718,798.517,911.523
2018-01-05,1096.58,14.2937,805.664,908.387
2018-01-08,1103.24,14.3169,812.787,921.52
2018-01-09,1099.79,14.2171,809.135,923.329
2018-01-10,1102.33,14.2061,813.18,909.243
2018-01-11,1098.83,14.1237,818.259,902.806
2018-01-12,1097.74,14.1555,818.121,922.666
2018-01-15,1092.57,14.1468,814.153,921.572
2018-01-16,1091.69,14.0255,814.856,894.602
2018-01-17,1088.95,13.9511,820.718,916.23
2018-01-18,1084.38,13.8508,818.147,900.236
2018-01-19,1090.26,13.9352,829.555,906.193
2018-01-22,1087.88,13.8785,812.931,897.682
2018-01-23,1090.59,13.8653,818.883,890.257
2018-01-24,1094.75,14.151,818.815,896.192
2018-01-25,1087.56,13.963,818.238,883.722
2018-01-26,1086.75,14.0192,815.782,879.105
2018-01-29,1082.51,13.8629,812.321,879.505
2018-01-30,1079.37,13.814,804.044,852.036
2018-01-31,1084.0,13.9757,807.801,830.929
2018-02-01,1078.08,13.7733,805.309,832.272
2018-02-02,1068.89,13.3145,794.041,838.274
2018-02-05,1082.83,13.5272,800.76,832.584
2018-02-06,1070.06,13.4455,800.04,819.013
2018-02-07,1075.12,13.3547,799.291,805.83
2018-02-08,1076.97,13.4059,794.455,787.611
2018-02-09,1074.65,13.3399,787.987,798.596
2018-02-12,1076.26,13.466,790.233,802.275
2018-02-13,1076.36,13.4205,788.543,799.48
2018-02-14,1084.5,13.5384,800.479,805.818
2018-02-15,1082.5,13.4859,801.371,815.678
2018-02-16,1087.16,13.4549,810.919,845.361
2018-02-19,1085.55,13.4349,811.415,834.509
2018-02-20,1077.34,13.336,810.84,839.678
2018-02-21,1078.28,13.4359,805.447,832.27
2018-02-22,1079.96,13.4796,808.998,843.573
2018-02-23,1081.42,13.4473,810.11,852.925
2018-02-26,1082.47,13.5294,812.025,861.921
2018-02-27,1077.71,13.4288,803.376,848.966
2018-02-28,1081.02,13.4604,806.639,855.826
2018-03-01,1073.61,13.4288,787.928,809.081
2018-03-02,1072.2,13.3978,783.743,807.045
2018-03-05,1070.38,13.3244,779.507,799.254
2018-03-06,1075.73,13.5085,781.313,795.886
2018-03-07,1068.09,13.2905,767.668,781.945
2018-03-08,1073.8,13.4017,774.186,794.532
2018-03-09,1075.43,13.481,783.377,808.641
2018-03-12,1072.45,13.4049,781.091,793.98
2018-03-13,1069.25,13.3962,779.439,802.552
2018-03-14,1071.92,13.3838,778.064,800.464
2018-03-15,1070.53,13.3354,776.037,802.521
2018-03-16,1069.07,13.2884,773.243,809.503
2018-03-19,1067.48,13.2363,773.069,804.534
2018-03-20,1071.04,13.2328,771.121,801.541
2018-03-21,1080.3,13.4331,777.525,803.662
2018-03-22,1080.63,13.3147,771.099,797.745
2018-03-23,1090.69,13.4049,767.746,790.322
2018-03-26,1087.5,13.4218,765.639,785.115
2018-03-27,1084.18,13.3296,760.806,785.301
2018-03-28,1076.69,13.2409,761.835,787.382
2018-03-29,1077.54,13.3003,756.977,772.204
2018-04-02,1090.29,13.4926,759.175,761.541
2018-04-03,1086.15,13.3807,754.113,761.448
2018-04-04,1085.93,13.2913,747.262,757.263
2018-04-05,1083.91,13.3996,745.376,742.058
2018-04-06,1085.4,13.3249,745.574,734.504
2018-04-09,1084.63,13.3895,756.609,755.773
2018-04-10,1084.4,13.4169,752.993,770.666
2018-04-11,1094.36,13.4832,753.277,780.415
2018-04-12,1083.13,13.3611,752.839,783.618
2018-04-13,1089.6,13.4862,754.265,798.063
2018-04-16,1086.91,13.466,750.517,811.498
2018-04-17,1089.34,13.5681,757.649,820.424
2018-04-18,1090.21,13.8932,760.691,837.291
2018-04-19,1089.9,13.9741,758.696,836.026
2018-04-20,1087.45,13.9503,754.895,840.138
2018-04-23,1085.19,13.6144,754.726,806.117
2018-04-24,1087.6,13.6727,761.732,797.866
2018-04-25,1088.0,13.6197,749.141,803.294
2018-04-26,1087.96,13.6433,750.258,815.358
2018-04-27,1091.19,13.6274,755.565,803.809
2018-04-30,1089.65,13.522,749.383,801.012
2018-05-01,1087.52,13.4751,746.325,789.635
2018-05-02,1092.52,13.7138,749.27,804.167
2018-05-03,1095.04,13.7135,752.965,804.399
2018-05-04,1099.18,13.8156,760.243,809.743
2018-05-07,1102.63,13.8209,764.441,815.196
2018-05-08,1106.97,13.8829,770.118,820.39
2018-05-09,1108.39,13.9354,772.053,825.06
2018-05-10,1108.17,14.0297,776.734,840.605
2018-05-11,1104.5,13.9645,773.019,830.007
2018-05-14,1102.1,13.8548,763.966,835.94
2018-05-15,1090.64,13.7406,758.657,829.581
2018-05-16,1092.84,13.864,755.183,836.317
2018-05-17,1094.3,13.9295,755.627,831.015
2018-05-18,1097.82,13.9618,753.318,822.422
2018-05-21,1096.28,14.0087,764.33,843.285
2018-05-22,1096.41,14.0317,770.154,842.706
2018-05-23,1106.37,14.0715,772.445,838.571
2018-05-24,1112.69,14.202,776.76,832.758
2018-05-25,1114.96,14.1416,771.693,842.024
2018-05-28,1116.33,14.1698,778.024,844.753
2018-05-29,1126.19,14.1821,785.388,846.806
2018-05-30,1114.59,14.1507,779.358,846.074
2018-05-31,1110.64,14.0471,775.768,846.566
2018-06-01,1109.71,14.0682,775.424,859.387
2018-06-04,1105.01,14.0401,770.556,852.267
2018-06-05,1105.63,14.0784,769.974,848.527
2018-06-06,1101.27,14.1483,768.77,865.396
2018-06-07,1097.1,14.1541,762.355,858.137
2018-06-08,1103.55,14.2528,770.362,861.772
2018-06-11,1103.53,14.3632,767.615,868.422
2018-06-12,1104.9,14.3549,765.655,870.533
2018-06-13,1102.08,14.4513,766.455,858.972
2018-06-14,1126.34,14.8155,782.661,873.827
2018-06-15,1102.55,14.2645,766.03,854.813
2018-06-18,1099.26,14.1705,760.417,852.986
2018-06-19,1100.47,14.0561,749.07,837.177
2018-06-20,1096.08,14.0622,751.976,834.682
2018-06-21,1091.46,14.0733,744.387,821.114
2018-06-22,1089.49,14.118,750.191,820.909
2018-06-25,1081.26,13.951,741.392,805.241
2018-06-26,1081.66,13.987,745.529,825.613
2018-06-27,1084.45,13.8918,742.721,823.934
2018-06-28,1079.93,13.8393,734.244,817.15
2018-06-29,1072.67,13.7815,730.151,815.353
2018-07-02,1067.57,13.6184,702.836,813.751
2018-07-03,1074.02,13.7499,721.417,809.303
2018-07-04,1078.34,13.803,722.267,813.681
2018-07-05,1075.45,13.736,719.626,811.827
2018-07-06,1068.4,13.6467,718.714,810.359
2018-07-09,1070.52,13.6895,726.577,818.609
2018-07-10,1069.47,13.6719,720.954,801.651
2018-07-11,1064.29,13.5398,709.613,804.401
2018-07-12,1068.63,13.6641,721.466,815.33
2018-07-13,1062.83,13.5328,710.221,803.153
2018-07-16,1059.32,13.4986,703.645,785.892
2018-07-17,1053.25,13.3525,701.416,784.078
2018-07-18,1054.07,13.3694,703.433,781.278
2018-07-19,1050.3,13.1511,693.254,749.869
2018-07-20,1049.58,13.2328,706.277,761.937
2018-07-23,1048.48,13.1709,711.531,782.252
2018-07-24,1047.94,13.2238,713.142,783.49
2018-07-25,1050.91,13.3072,719.944,801.969
2018-07-26,1051.12,13.2103,708.385,797.937
2018-07-27,1049.39,13.2937,713.114,793.614
2018-07-30,1044.52,13.2513,707.933,794.199
2018-07-31,1045.87,13.2646,717.69,799.253
2018-08-01,1042.36,13.199,701.046,788.482
2018-08-02,1042.98,13.2208,709.91,790.711
2018-08-03,1048.76,13.3246,718.922,788.803
2018-08-06,1044.03,13.252,712.386,786.35
2018-08-07,1045.41,13.2596,714.969,784.751
2018-08-08,1043.63,13.272,716.318,775.849
2018-08-09,1051.82,13.4028,722.401,787.94
2018-08-10,1062.48,13.4442,726.723,798.083
2018-08-13,1046.55,13.1358,704.275,783.037
2018-08-14,1052.43,13.2669,706.603,792.613
2018-08-15,1036.06,12.7272,677.731,744.037
2018-08-16,1034.3,12.887,685.464,779.576
2018-08-17,1035.33,12.9513,690.027,800.086
2018-08-20,1036.78,12.8546,693.206,799.84
2018-08-21,1033.73,12.7831,687.9,793.509
2018-08-22,1031.99,12.7287,684.972,799.574
2018-08-23,1026.83,12.5578,673.895,793.718
2018-08-24,1037.14,12.7436,679.532,805.536
2018-08-27,1036.91,12.7499,687.785,813.889
2018-08-28,1027.47,12.5752,674.908,803.567
2018-08-29,1030.5,12.6078,681.131,824.806
2018-08-30,1028.85,12.4714,677.132,831.443
2018-08-31,1033.2,12.4981,677.876,847.405
2018-09-03,1034.17,12.4802,679.263,846.514
2018-09-04,1028.22,12.2433,672.288,846.88
2018-09-05,1028.69,12.2018,674.438,837.541
2018-09-06,1032.56,12.1809,681.384,839.853
2018-09-07,1035.07,12.2501,675.944,847.739
2018-09-10,1030.73,12.2211,678.413,845.179
2018-09-11,1031.3,12.1845,682.41,840.791
2018-09-12,1037.38,12.2588,687.846,841.145
2018-09-13,1028.17,12.1042,687.225,839.969
2018-09-14,1027.28,12.1021,684.928,842.636
2018-09-17,1028.21,12.1379,684.937,844.767
2018-09-18,1026.9,12.1258,697.439,868.317
2018-09-19,1031.46,12.2027,705.719,888.188
2018-09-20,1024.98,12.1573,709.476,894.063
2018-09-21,1020.62,12.172,704.858,896.364
2018-09-24,1021.2,12.1473,704.286,903.537
2018-09-25,1019.94,12.2814,699.595,902.336
2018-09-26,1017.24,12.2032,701.174,909.663
2018-09-27,1016.0,12.2377,695.946,932.306
2018-09-28,1026.59,12.6002,702.874,926.896
2018-10-01,1026.42,12.5231,710.906,915.266
2018-10-02,1041.11,12.7205,719.327,913.97
2018-10-03,1043.66,12.7604,719.14,922.923
2018-10-04,1042.77,12.6698,716.776,917.269
2018-10-05,1043.89,12.704,713.916,929.382
2018-10-08,1033.76,12.5023,713.276,937.579
2018-10-09,1035.1,12.5165,718.105,932.617
2018-10-10,1036.42,12.4052,714.152,927.175
2018-10-11,1055.71,12.5817,726.034,931.664
2018-10-12,1053.9,12.6497,725.843,924.742
2018-10-15,1058.91,12.6947,727.521,937.355
2018-10-16,1060.09,12.6654,726.717,933.796
2018-10-17,1063.91,12.7129,724.246,933.244
2018-10-18,1072.34,12.7216,722.693,934.69
2018-10-19,1065.59,12.7112,721.873,940.553
2018-10-22,1065.95,12.7037,717.492,981.107
2018-10-23,1073.6,12.8488,725.538,997.725
2018-10-24,1083.1,12.889,728.466,990.573
2018-10-25,1082.76,12.8797,727.381,970.759
2018-10-26,1081.62,12.8854,730.626,971.065
2018-10-29,1081.76,12.728,732.154,959.499
2018-10-30,1078.61,12.7746,737.031,949.113
2018-10-31,1074.21,12.6086,741.667,955.825
2018-11-01,1080.83,12.9216,752.501,961.227
2018-11-02,1082.59,12.9415,762.663,982.607
2018-11-05,1079.67,12.8396,757.73,996.03
2018-11-06,1074.5,12.7281,761.833,978.763
2018-11-07,1073.95,12.76,763.948,994.758
2018-11-08,1076.81,12.7025,760.215,992.362
2018-11-09,1067.32,12.5028,753.412,984.916
2018-11-12,1069.66,12.4744,749.256,979.24
2018-11-13,1064.86,12.393,743.202,986.271
2018-11-14,1071.32,12.4931,738.095,996.835
2018-11-15,1072.04,12.6078,743.323,1023.8
2018-11-16,1070.56,12.6328,740.353,1031.22
2018-11-19,1068.64,12.5954,744.923,1017.05
2018-11-20,1074.31,12.5874,740.652,1007.57
2018-11-21,1077.44,12.7451,743.368,1011.61
2018-11-22,1076.1,12.7024,743.006,1012.79
2018-11-23,1079.48,12.6036,744.433,989.144
2018-11-26,1080.2,12.5542,744.855,1010.91
2018-11-27,1076.64,12.5401,738.545,1022.18
2018-11-28,1073.97,12.5942,725.249,1043.38
2018-11-29,1075.52,12.5752,720.079,1039.11
2018-11-30,1079.46,12.5246,705.221,1043.37
2018-12-03,1084.71,12.6656,711.51,1061.67
2018-12-04,1092.32,12.8184,709.101,1087.66
2018-12-05,1090.67,12.7821,705.987,1095.26
2018-12-06,1088.82,12.722,694.786,1064.45
2018-12-07,1094.28,12.8234,695.038,1073.77
2018-12-10,1095.93,12.7982,692.218,1082.33
2018-12-11,1098.93,12.8479,694.133,1102.2
2018-12-12,1095.58,12.9648,706.568,1113.47
2018-12-13,1093.64,12.99,701.098,1110.88
2018-12-14,1095.65,12.9078,696.555,1098.8
2018-12-17,1098.63,12.9188,700.145,1113.75
2018-12-18,1098.36,12.8898,695.793,1101.03
2018-12-19,1092.7,12.8317,691.327,1104.63
2018-12-20,1101.4,12.9038,694.632,1101.81
2018-12-21,1105.26,12.8797,694.198,1078.43
2018-12-24,1111.28,12.9366,688.084,1089.58
2018-12-26,1116.37,13.2476,702.317,1109.83
2018-12-27,1115.98,13.3244,697.311,1109.3
2018-12-28,1118.49,13.4301,690.434,1100.83
2018-12-31,1118.46,13.5111,693.857,1100.35
2019-01-02,1131.61,13.6896,701.104,1113.97
2019-01-03,1135.29,13.8058,700.109,1115.12
2019-01-04,1126.93,13.7597,720.255,1140.0
2019-01-07,1123.17,13.6564,716.153,1137.78
2019-01-08,1122.81,13.6869,716.045,1160.88
2019-01-09,1119.97,13.6448,715.219,1151.36
2019-01-10,1119.84,13.5402,713.143,1153.06
2019-01-11,1123.77,13.6083,707.282,1153.68
2019-01-14,1126.18,13.6475,699.609,1155.13
2019-01-15,1129.85,13.6541,700.612,1159.47
2019-01-16,1136.06,13.6925,708.218,1198.58
2019-01-17,1133.97,13.632,711.173,1228.43
2019-01-18,1127.16,13.4982,702.618,1213.45
2019-01-21,1126.34,13.4335,701.03,1199.01
2019-01-22,1129.84,13.5032,696.012,1187.94
2019-01-23,1127.52,13.5058,698.33,1186.55
2019-01-24,1133.25,13.5494,710.603,1171.99
2019-01-25,1138.92,13.7785,715.731,1193.73
2019-01-28,1140.02,13.7728,710.508,1167.34
2019-01-29,1146.66,13.8558,712.273,1175.73
2019-01-30,1150.47,13.9913,712.143,1187.37
2019-01-31,1154.29,14.0367,718.061,1173.88
2019-02-01,1150.07,13.8927,719.999,1182.63
2019-02-04,1146.46,13.8663,717.035,1194.61
2019-02-05,1152.91,13.8973,718.038,1212.03
2019-02-06,1150.29,13.7889,709.755,1210.36
2019-02-07,1156.01,13.871,703.991,1222.73
2019-02-08,1160.86,13.9772,707.35,1239.23
2019-02-11,1159.93,13.9309,697.626,1232.21
2019-02-12,1156.71,13.8597,699.041,1241.26
2019-02-13,1160.16,13.8256,698.252,1241.95
2019-02-14,1161.47,13.8193,697.427,1255.48
2019-02-15,1169.09,13.9751,714.621,1268.87
2019-02-18,1172.71,13.9736,712.952,1288.53
2019-02-19,1181.72,14.0871,722.71,1306.43
2019-02-20,1181.09,14.1557,729.745,1314.04
2019-02-21,1168.46,13.9384,726.146,1301.73
2019-02-22,1172.32,14.0528,743.538,1321.03
2019-02-25,1168.95,13.9765,751.336,1358.61
2019-02-26,1166.48,13.9783,756.645,1373.03
2019-02-27,1162.01,13.8631,764.697,1346.95
2019-02-28,1154.23,13.7457,765.865,1360.42
2019-03-01,1136.02,13.336,754.497,1359.05
2019-03-04,1135.31,13.2986,737.881,1352.25
2019-03-05,1139.49,13.3805,740.977,1344.39
2019-03-06,1137.37,13.3277,731.669,1359.6
2019-03-07,1148.02,13.4181,727.849,1364.86
2019-03-08,1157.47,13.6652,729.188,1347.65
2019-03-11,1149.71,13.6152,727.447,1365.79
2019-03-12,1152.57,13.6784,740.746,1363.22
2019-03-13,1155.06,13.6363,744.518,1370.95
2019-03-14,1146.54,13.4345,728.877,1374.2
2019-03-15,1149.81,13.5032,734.403,1372.07
2019-03-18,1150.17,13.5425,737.706,1393.52
2019-03-19,1150.57,13.5328,750.821,1402.7
2019-03-20,1149.65,13.5649,754.675,1400.6
2019-03-21,1151.21,13.6028,757.662,1408.46
2019-03-22,1162.17,13.6631,750.232,1374.49
2019-03-25,1168.16,13.7363,758.97,1392.79
2019-03-26,1167.74,13.694,762.047,1368.63
2019-03-27,1164.19,13.5979,758.395,1288.42
2019-03-28,1149.41,13.3719,747.524,1200.67
2019-03-29,1152.01,13.4961,757.143,1231.43
2019-04-01,1148.43,13.4803,757.998,1269.46
2019-04-02,1153.56,13.4987,759.71,1279.85
2019-04-03,1148.8,13.4736,773.375,1253.79
2019-04-04,1151.31,13.4767,800.863,1218.48
2019-04-05,1151.64,13.4681,802.79,1223.81
2019-04-08,1152.59,13.5304,807.316,1229.98
2019-04-09,1158.87,13.5138,791.647,1234.76
2019-04-10,1159.26,13.501,801.104,1233.47
2019-04-11,1148.62,13.3055,792.743,1216.4
2019-04-12,1142.2,13.2712,791.086,1217.99
2019-04-15,1140.1,13.2699,785.777,1207.01
2019-04-16,1131.66,13.3005,781.502,1203.01
2019-04-17,1128.31,13.279,787.305,1237.85
2019-04-18,1136.09,13.3755,804.168,1265.8
2019-04-22,1132.47,13.3367,798.557,1235.11
2019-04-23,1132.8,13.2183,791.679,1240.82
2019-04-24,1143.64,13.3943,793.141,1269.63
2019-04-25,1146.92,13.4302,796.723,1271.55
